IDENTIFICATION,,,LOCALITY,,,,,,,,,,,,,,TIME,,,,,,,,,,PLANT,,,,,,,,,,,,,,,,,,,CAT DET.,,,,,,,LEP COMMENTS,,,TOID and EME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,tempID,Pinned,Date,Year,Month,Day,Site,Time,coord_approx_exact,Lat,Long,LatLong,plot_num,Plot_by_day,Location_Description,time_per,n_coll,time_cum,tree_ID,elev,forest_type,order,family,subfamily,tribe,subtribe,genus,plant_cn,Epiphyte,Epiphyte_of,HPlant,Plant_Genus,Plant_Sp,PlantIND,MicroMacro,N_collected,Need_Recount,life_stage,lep_fam,lep_subfam,lep_tribe,lep_genus,lep_sp,lep_name,suspected,common_name,Morpho,Status,Host_unconfirmed,Label_Tape,C.C.I,MORPHO,lep_comment,LifeHistoryNote,Btoid,pupal,toided,eme,toid_name,Parasitoid_Order,Parasitoid_Family,Parasitoid_Subfamily,Parasitoid_Tribe,toid_morpho,toid_ID,Identified_by,date_eclosed,number eclosed,result,lep_subfam,lep_cn,lep_sp,lep_comment,lep_determ,lep_voucher,color_morph,drop,thrash,bite,vomit,shelter_web,group,frass_thrower,ostemeria,hair,spiny,glabrous,urticate,mass,length,behav_comment,photo_num,p_endo_ecto,p_pupate_type,p_larva_hostlarva_hostpupa,p_adult_hostlarva_hostpupa,p_date_pupate,p_date_eclosed,p_pupate_loc,num_psit,p_behav,psit_fam,psit_subfam,psit_sp,p_comment,p_voucher,collector,p_determ,,,,,,
690,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,22-Jun-09,,28-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,18-Jun-09,,25-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,19-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,20-Jun-09,,28-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,21-Jun-09,,27-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,,,In bag,1,,Braconidae,,,,,,,,,,,,
696,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,20-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,Photos of maggot emerging!!! These photos are obviously of different voucher number,,Endo,Out,Pre-pupa,,19-Jun-09,,In bag,1,,Tachinidae,,,,,,,,,,,,
697,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,20-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,20-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,21-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,21-Jun-09,,29-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,20-Jun-09,29-Jun-09,In bag,1,,Tachinidae,,,,,,,,,,,,
702,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,20-Jun-09,29-Jun-09,In bag,1,,Tachinidae,,,,,,,,,,,,
703,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,20-Jun-09,29-Jun-09,In bag,1,,Tachinidae,,,,,,,,,,,,
704,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,22-Jun-09,,29-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,22-Jun-09,,29-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,19-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,19-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,19-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,20-Jun-09,,27-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,1950 m elev,,,20-Jun-09,,27-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,out,larva,,17-Jun-09,27-Jun-09,under larval skin (see photos),1,,Tachinidae,,,,,,,,,,,,
712,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,,,,,,,,split-pronotum,,adult,,,,,1950 m elev,,,20-Jun-09,,3-Jul-09,,,,,,,,,,,adult,,split-pronotum,,1950 m elev,,,Cryptic,Yes,Yes,No,No,Leaf roll,No,?,No,No,No,Yes,No,,,,SCRS_712_rearing,,,,,,,,,,,,,,,,,,,,,,
713,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,,,,,,,,goober,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,goober,,1950 m elev,,,Cryptic,Yes,No,No,No,None,No,No,No,No,No,Yes,No,,,only three eclosed. 1 on 27th and 2 on 28th,SCRS_713_rearing,Endo,In,Larva,,18-Jun-09,27-Jun-09,Inside larvae. see photos,5,,Tachinidae,,,,,,,,,,,,
714,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,,,,,,,,mr measles,,adult,,,,,1950 m elev,,,18-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,mr measles,,1950 m elev,,,Cryptic,Yes,Yes,No,No,Leaf roll,No,No,No,No,No,Yes,No,,,,SCRS_714_rearing,,,,,,,,,,,,,,,,,,,,,,
715,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,,,,,,,,split-pronotum,,,,,,,1950 m elev,,,22-Jun-09,,,,,,,,,,,,,,,split-pronotum,,1950 m elev,,,Cryptic,Yes,Yes,No,No,Leaf roll,No,?,No,No,No,Yes,No,,,,SCRS_715_rearing,,,,,,,,,,,,,,,,,,,,,,
716,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,,,,,,,,split-pronotum,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,split-pronotum,,1950 m elev,,,Cryptic,Yes,Yes,No,No,Leaf roll,No,?,No,No,No,Yes,No,,,pretty early instar I think,SCRS_716_rearing,Endo,Out,larva,,25-Jun-09,,Larval shelter,1,,Braconidae,,,,,,,,,,,,
717,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,1950 m elev,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,1950 m elev,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,out,larva,,18-Jun-09,26-Jun-09,in leaf curl,1,,Braconidae,,,,,,,,,,,,
718,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Apiaceae,,,,,Celery,,,Senecio triangularis,,,,,,,,,,,,,,,greeneys blackhead,,adult,,,,,1950 m elev,,,20-Jun-09,,3-Jul-09,,,,,,,,,,,adult,,greeneys blackhead,,1950 m elev,,,Cryptic,Yes,Yes,No,No,Leaf roll,No,No,No,No,No,Yes,No,,,Later instar. nibbles base of petiole to hang shelter,SCRS_718_rearing,,,,,,,,,,,,,,,,,,,,,,
719,,,15-Jun-09,2009,June,15,Sagehen,,,,,,,,,,,,,1950,,,Apiaceae,,,,,Celery,,,Senecio triangularis,,,,,,,,,,,,,,,greeneys blackhead,,dead,,,,,adult developed but died while eclosing,,,21-Jun-09,,,,,,,,,,,,,dead,,greeneys blackhead,,adult developed but died while eclosing,,,Cryptic,Yes,Yes,No,No,Leaf roll,No,No,No,No,No,Yes,No,,,Later instar. nibbles base of petiole to hang shelter,,,,,,,,,,,,,,,,,,,,,,,
720,,,8-Jun-09,2009,June,8,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Larva,,16-Jun-09,24-Jun-09,In bag,1,,,,,,,,,,,,,,
721,,,8-Jun-09,2009,June,8,First bridge,,,,,,,,,,,,,,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,20-Jun-09,,26-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,13-Jun-09,2009,June,13,Upper Sagehen,,,,,,,,,,,,,2015,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,adult,,,,,,,,20-Jun-09,,30-Jun-09,,,,,,,,,,,adult,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,,13-Jun-09,2009,June,13,Upper Sagehen,,,,,,,,,,,,,2015,,,Asteraceae,,,,,Hollow-stemmed Arrowleaf,,,Senecio triangularis,,,,,,,,Pterophoridae,,,,,Hellinsia helianthi Walsingham,Hellinsia helianthi Walsingham,stubby greeney,,psit,,,,,,,,,,,,,,,,,,,,,psit,,stubby greeney,Hellinsia helianthi Walsingham,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,Out,Pre-pupa,,20-Jun-09,,In bag,1,,Tachinidae,,,,,,,,,,,,
724,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Orobanchaceae,,,,,Indian Paintbrush,,,Castilleja applegatei,,,,,,,,,,,,,,,ghost rider,,adult,,,,,,,,20-Jun-09,,29-Jun-09,,,,,,,,,,,adult,,ghost rider,,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_724_rearing,,,,,,,,,,,,,,,,,,,,,,
725,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Orobanchaceae,,,,,Indian Paintbrush,,,Castilleja applegatei,,,,,,,,,,,,,,,ghost rider,,adult,,,,,,,,23-Jun-09,,5-Jul-09,,,,,,,,,,,adult,,ghost rider,,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_725_rearing,,,,,,,,,,,,,,,,,,,,,,
726,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Orobanchaceae,,,,,Indian Paintbrush,,,Castilleja applegatei,,,,,,,,,,,,,,,ghost rider,,psit,,,,,,,,,,,,,,,,,,,,,psit,,ghost rider,,,,,Cryptic,No,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_726_rearing,Endo,Out,Larva,,24-Jun-09,5-Jul-09,Larval shelter,1,,Braconidae,,,,,,,,,,,,
727,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Apiaceae,,,,,Celery,,,,,,,,,,,,,,,,,,split-pronotum,,psit,,,,,,,,,,,,,,,,,,,,,psit,,split-pronotum,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_727_rearing,Endo,Out,Pre-pupa,,22-Jun-09,1-Jul-09,Larval shelter,1,,Braconidae,,,,,,,,,,,,
728,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream head,,dead,,,,,,,,,,,,,,,,,,,,,dead,,cream head,,,,,Cryptic,Yes,No,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_728_rearing,,,,,,,,,,,,,,,,,,,,,,
729,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,baby blackhead,,,,,,,poss pst,,,11-Jul-09,,,,,,,,,,,,,,,baby blackhead,,poss pst,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,SCRS_729_rearing,,,,,,,,,,,,,,,,,,,,,,
730,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,baby blackhead,,,,,,,poss pst,,,,,,,,,,,,,,,,,,baby blackhead,,poss pst,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
731,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,adult,,,,,,,,1-Jul-09,,22-Jul-09,,,,,,,,,,,adult,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,Yes,No,No,No,Yes,No,,,,SCRS_731_rearing,,,,,,,,,,,,,,,,,,,,,,
732,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,cream-collar,,,,,,,,,,,,,,,,,,,,,,,,,cream-collar,,,,,Cryptic,No,No,No,No,Multi-leaf,No,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
736,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,brown spaz,,adult,,,,,,,,22-Jun-09,,3-Jul-09,,,,,,,,,,,adult,,brown spaz,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,brown spaz,,,,,,,,,,22-Jun-09,,,,,,,,,,,,,,,brown spaz,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,brown spaz,,psit,,,,,,,,23-Jun-09,,,,,,,,,,,,,psit,,brown spaz,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,In,Pupa,,,8-Jul-09,Larval shelter,1,,Braconidae,,,not sure if it is Braconidae. think it’s a Ichneumonidae,,,,,,,,,
739,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Salicaceae,,,,,Smooth-edge Willow,,,Salix sp,,,,,,,,,,,,,,,brown spaz,,psit,,,,,,,,25-Jun-09,,,,,,,,,,,,,psit,,brown spaz,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,Endo,In,Pupa,,,8-Jul-09,Larval shelter,1,,Braconidae,,,not sure if it is Braconidae. think it’s a Ichneumonidae,,,,,,,,,
740,,,17-Jun-09,2009,June,17,Sagehen,,,,,,,,,,,,,1950,,,Apiaceae,,,,,Celery,,,,,,,,,,,,,,,,,,split-pronotum,,dead,,,,,,,,20-Jun-09,,,,,,,,,,,,,dead,,split-pronotum,,,,,Cryptic,Yes,Yes,No,No,Multi-leaf,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
